code,interlevel,location,original,
60616065,Bgy,Rombang,TRUE,
60616066,Bgy,Salvacion,TRUE,
60616067,Bgy,San Juan,TRUE,
60616068,Bgy,Sido,TRUE,
60616069,Bgy,Solong,TRUE,
60616070,Bgy,Tabongtabong,TRUE,
60616071,Bgy,Tig-Ohot,TRUE,
60616073,Bgy,Tigbalua I,TRUE,
60616073,Bgy,Tigbalua 1,FALSE,
60616074,Bgy,Tordesillas,TRUE,
60616075,Bgy,Tulatula,TRUE,
60616076,Bgy,Villafont,TRUE,
60616077,Bgy,Villahermosa,TRUE,
60616078,Bgy,Villar,TRUE,
60616079,Bgy,Tigbalua II,TRUE,
60616079,Bgy,Tigbalua 2,FALSE,
60617000,Mun,TIBIAO,TRUE,
60617001,Bgy,Alegre,TRUE,
60617002,Bgy,Amar,TRUE,
60617003,Bgy,Bandoja,TRUE,
60617003,Bgy,Lupa-an,TRUE,
60617003,Bgy,Bandoja (Lupa-an),TRUE,
60617004,Bgy,Castillo,TRUE,
60617005,Bgy,Esparagoza,TRUE,
60617006,Bgy,Importante,TRUE,
60617007,Bgy,La Paz,TRUE,
60617008,Bgy,Malabor,TRUE,
60617009,Bgy,Martinez,TRUE,
60617010,Bgy,Natividad,TRUE,
60617011,Bgy,Pitac,TRUE,
60617012,Bgy,Poblacion,TRUE,
60617013,Bgy,Salazar,TRUE,
60617014,Bgy,San Francisco Norte,TRUE,
60617015,Bgy,San Francisco Sur,TRUE,
60617016,Bgy,San Isidro,TRUE,
60617017,Bgy,Santa Ana,TRUE,
60617018,Bgy,Santa Justa,TRUE,
60617019,Bgy,Santo Rosario,TRUE,
60617020,Bgy,Tigbaboy,TRUE,
60617021,Bgy,Tuno,TRUE,
60618000,Mun,VALDERRAMA,TRUE,
60618001,Bgy,Bakiang,TRUE,
60618002,Bgy,Binanogan,TRUE,
60618003,Bgy,Borocboroc,TRUE,
60618004,Bgy,Bugnay,TRUE,
60618005,Bgy,Buluangan I,TRUE,
60618005,Bgy,Buluangan 1,FALSE,
60618006,Bgy,Buluangan 2,FALSE,
60618006,Bgy,Buluangan II,TRUE,
60618007,Bgy,Bunsod,TRUE,
60618008,Bgy,Busog,TRUE,
60618009,Bgy,Cananghan,TRUE,
60618010,Bgy,Canipayan,TRUE,
60618011,Bgy,Cansilayan,TRUE,
60618012,Bgy,Culyat,TRUE,
60618013,Bgy,Iglinab,TRUE,
60618014,Bgy,Igmasandig,TRUE,
60618015,Bgy,Lublub,TRUE,
60618016,Bgy,Manlacbo,TRUE,
60618017,Bgy,Pandanan,TRUE,
60618018,Bgy,San Agustin,TRUE,
60618019,Bgy,Takas,TRUE,
60618019,Bgy,Takas (Pob.),FALSE,
60618020,Bgy,Tigmamale,TRUE,
60618021,Bgy,Ubos (Pob.),FALSE,
60618021,Bgy,Ubos,TRUE,
60618022,Bgy,Alon,TRUE,
61900000,Prov,CAPIZ,TRUE,
61901000,Mun,CUARTERO,TRUE,
61901001,Bgy,Agcabugao,TRUE,
61901002,Bgy,Agdahon,TRUE,
61901003,Bgy,Agnaga,TRUE,
61901004,Bgy,Angub,TRUE,
61901005,Bgy,Balingasag,TRUE,
61901007,Bgy,Bito-on Ilawod,TRUE,
61901008,Bgy,Bito-on Ilaya,TRUE,
61901009,Bgy,Bun-od,TRUE,
61901010,Bgy,Carataya,TRUE,
61901011,Bgy,Lunayan,TRUE,
61901012,Bgy,Mahunodhunod,TRUE,
61901013,Bgy,Maindang,TRUE,
61901014,Bgy,Mainit,TRUE,
61901015,Bgy,Malagab-i,TRUE,
61901016,Bgy,Nagba,TRUE,
61901017,Bgy,Poblacion Ilawod,TRUE,
61901018,Bgy,Poblacion Ilaya,TRUE,
61901019,Bgy,Poblacion Takas,TRUE,
61901020,Bgy,Puti-an,TRUE,
61901021,Bgy,San Antonio,TRUE,
61901022,Bgy,Sinabsaban,TRUE,
61901023,Bgy,Mahabang Sapa,TRUE,
61902000,Mun,DAO,TRUE,
61902001,Bgy,Aganan,TRUE,
61902002,Bgy,Agtambi,TRUE,
61902003,Bgy,Agtanguay,TRUE,
61902004,Bgy,Balucuan,TRUE,
61902005,Bgy,Bita,TRUE,
61902006,Bgy,Centro,TRUE,
61902007,Bgy,Daplas,TRUE,
61902008,Bgy,Duyoc,TRUE,
61902009,Bgy,Ilas Sur,TRUE,
61902012,Bgy,Lacaron,TRUE,
61902013,Bgy,Malonoy,TRUE,
61902014,Bgy,Manhoy,TRUE,
61902015,Bgy,Mapulang Bato,TRUE,
61902016,Bgy,Matagnop,TRUE,
61902017,Bgy,Nasunogan,TRUE,
61902018,Bgy,Poblacion Ilawod,TRUE,
61902019,Bgy,Poblacion Ilaya,TRUE,
61902020,Bgy,Quinabcaban,TRUE,
61902021,Bgy,Quinayuya,TRUE,
61902022,Bgy,San Agustin,TRUE,
61902022,Bgy,Ilas Norte,TRUE,
61902022,Bgy,San Agustin (Ilas Norte),TRUE,
61903000,Mun,DUMALAG,TRUE,
61903001,Bgy,Concepcion,TRUE,
61903002,Bgy,Consolacion,TRUE,
61903003,Bgy,Dolores,TRUE,
61903004,Bgy,Duran,TRUE,
61903007,Bgy,San Agustin,TRUE,
61903008,Bgy,San Jose,TRUE,
61903009,Bgy,San Martin,TRUE,
61903010,Bgy,San Miguel,TRUE,
61903011,Bgy,San Rafael,TRUE,
61903012,Bgy,San Roque,TRUE,
61903013,Bgy,Santa Carmen,TRUE,
61903014,Bgy,Santa Cruz,TRUE,
61903015,Bgy,Santa Monica,TRUE,
61903016,Bgy,Santa Rita,TRUE,
61903017,Bgy,Santa Teresa,TRUE,
61903018,Bgy,Santo Angel,TRUE,
61903019,Bgy,Santo Niño,TRUE,
61903020,Bgy,Santo Rosario,TRUE,
61903021,Bgy,Poblacion,TRUE,
61904000,Mun,DUMARAO,TRUE,
61904001,Bgy,Agbatuan,TRUE,
61904002,Bgy,Aglalana,TRUE,
61904003,Bgy,Aglanot,TRUE,
61904006,Bgy,Agsirab,TRUE,
61904007,Bgy,Alipasiawan,TRUE,
61904008,Bgy,Astorga,TRUE,
61904009,Bgy,Bayog,TRUE,
61904010,Bgy,Bungsuan,TRUE,
61904011,Bgy,Calapawan,TRUE,
61904012,Bgy,Cubi,TRUE,
61904013,Bgy,Dacuton,TRUE,
61904014,Bgy,Dangula,TRUE,
61904015,Bgy,Gibato,TRUE,
61904016,Bgy,Codingle,TRUE,
61904017,Bgy,Guinotos,TRUE,
61904018,Bgy,Jambad,TRUE,
61904019,Bgy,Janguslob,TRUE,
61904021,Bgy,Lawaan,TRUE,
61904023,Bgy,Malonoy,TRUE,
61904024,Bgy,Nagsulang,TRUE,
61904026,Bgy,Ongol Ilawod,TRUE,
61904027,Bgy,Ongol Ilaya,TRUE,
61904028,Bgy,Poblacion Ilawod,TRUE,
61904029,Bgy,Poblacion Ilaya,TRUE,
61904030,Bgy,Sagrada Familia,TRUE,
61904031,Bgy,Salcedo,TRUE,
61904032,Bgy,San Juan,TRUE,
61904033,Bgy,Sibariwan,TRUE,
61904034,Bgy,Tamulalod,TRUE,
61904035,Bgy,Taslan,TRUE,
61904036,Bgy,Tina,TRUE,
61904037,Bgy,Tinaytayan,TRUE,
61904038,Bgy,Traciano,TRUE,
61905000,Mun,IVISAN,TRUE,
61905001,Bgy,Agmalobo,TRUE,
61905002,Bgy,Agustin Navarra,TRUE,
61905003,Bgy,Balaring,TRUE,
61905004,Bgy,Basiao,TRUE,
61905005,Bgy,Cabugao,TRUE,
61905006,Bgy,Cudian,TRUE,
61905007,Bgy,Ilaya-Ivisan,TRUE,
61905008,Bgy,Malocloc Norte,TRUE,
61905009,Bgy,Malocloc Sur,TRUE,
61905010,Bgy,Matnog,TRUE,
61905011,Bgy,Mianay,TRUE,
61905012,Bgy,Ondoy,TRUE,
61905013,Bgy,Poblacion Norte,TRUE,
61905014,Bgy,Poblacion Sur,TRUE,
61905015,Bgy,Santa Cruz,TRUE,
61906000,Mun,JAMINDAN,TRUE,
61906001,Bgy,Agambulong,TRUE,
61906002,Bgy,Agbun-od,TRUE,
61906003,Bgy,Agcagay,TRUE,
61906004,Bgy,Aglibacao,TRUE,
61906005,Bgy,Agloloway,TRUE,
61906006,Bgy,Bayebaye,TRUE,
61906007,Bgy,Caridad,TRUE,
61906008,Bgy,Esperanza,TRUE,
61906009,Bgy,Fe,TRUE,
61906010,Bgy,Ganzon,TRUE,
61906011,Bgy,Guintas,TRUE,
61906012,Bgy,Igang,TRUE,
61906013,Bgy,Jaena Norte,TRUE,
61906014,Bgy,Jaena Sur,TRUE,
61906015,Bgy,Jagnaya,TRUE,
61906016,Bgy,Lapaz,TRUE,
61906017,Bgy,Linambasan,TRUE,
61906018,Bgy,Lucero,TRUE,
61906019,Bgy,Maantol,TRUE,
61906020,Bgy,Masgrau,TRUE,
61906021,Bgy,Milan,TRUE,
61906022,Bgy,Molet,TRUE,
61906023,Bgy,Pangabat,TRUE,
61906024,Bgy,Pangabuan,TRUE,
61906025,Bgy,Pasol-o,TRUE,
61906026,Bgy,Poblacion,TRUE,
61906027,Bgy,San Jose,TRUE,
61906028,Bgy,San Juan,TRUE,
61906029,Bgy,San Vicente,TRUE,
61906030,Bgy,Santo Rosario,TRUE,
61907000,Mun,MA-AYON,TRUE,
61907001,Bgy,Aglimocon,TRUE,
61907002,Bgy,Alasaging,TRUE,
61907003,Bgy,Alayunan,TRUE,
61907004,Bgy,Balighot,TRUE,
61907005,Bgy,Batabat,TRUE,
61907006,Bgy,Bongbongan,TRUE,
61907007,Bgy,Cabungahan,TRUE,
61907008,Bgy,Canapian,TRUE,
61907009,Bgy,Carataya,TRUE,
61907010,Bgy,Duluan,TRUE,
61907011,Bgy,East Villaflores,TRUE,
61907012,Bgy,Fernandez,TRUE,
61907013,Bgy,Guinbi-alan,TRUE,
61907014,Bgy,Indayagan,TRUE,
61907015,Bgy,Jebaca,TRUE,
61907016,Bgy,Maalan,TRUE,
61907017,Bgy,Manayupit,TRUE,
61907018,Bgy,New Guia,TRUE,
61907019,Bgy,Ngalan,TRUE,
61907019,Bgy,Quevedo (Ngalan),TRUE,
61907019,Bgy,Quevedo,TRUE,
61907020,Bgy,Old Guia,TRUE,
61907021,Bgy,Palaguian,TRUE,
61907022,Bgy,Parallan,TRUE,
61907023,Bgy,Piña,TRUE,
61907024,Bgy,Poblacion Ilawod,TRUE,
61907025,Bgy,Poblacion Ilaya,TRUE,
61907026,Bgy,Poblacion Tabuc,TRUE,
61907028,Bgy,Quinabonglan,TRUE,
61907029,Bgy,Quinat-uyan,TRUE,
61907030,Bgy,Salgan,TRUE,
61907031,Bgy,Tapulang,TRUE,
61907032,Bgy,Tuburan,TRUE,
61907034,Bgy,West Villaflores,TRUE,
61908000,Mun,MAMBUSAO,TRUE,
61908001,Bgy,Atiplo,TRUE,
61908002,Bgy,Balat-an,TRUE,
61908003,Bgy,Balit,TRUE,
61908004,Bgy,Batiano,TRUE,
61908005,Bgy,Bating,TRUE,
61908006,Bgy,Bato Bato,TRUE,
61908007,Bgy,Baye,TRUE,
61908008,Bgy,Bergante,TRUE,
61908009,Bgy,Bunga,TRUE,
61908010,Bgy,Bula,TRUE,
61908011,Bgy,Bungsi,TRUE,
61908012,Bgy,Burias,TRUE,
61908013,Bgy,Caidquid,TRUE,
61908014,Bgy,Cala-agus,TRUE,
61908015,Bgy,Libo-o,TRUE,
61908016,Bgy,Manibad,TRUE,
61908017,Bgy,Maralag,TRUE,
61908018,Bgy,Najus-an,TRUE,
61908019,Bgy,Pangpang Norte,TRUE,
61908020,Bgy,Pangpang Sur,TRUE,
61908021,Bgy,Pinay,TRUE,
61908022,Bgy,Poblacion Proper,TRUE,
61908023,Bgy,Poblacion Tabuc,TRUE,
61908024,Bgy,Sinondojan,TRUE,
61908025,Bgy,Tugas,TRUE,
61908026,Bgy,Tumalalud,TRUE,
61909000,Mun,PANAY,TRUE,
61909001,Bgy,Agbalo,TRUE,
61909002,Bgy,Agbanban,TRUE,
61909003,Bgy,Agojo,TRUE,
61909004,Bgy,Anhawon,TRUE,
61909005,Bgy,Bagacay,TRUE,
61909006,Bgy,Bago Chiquito,TRUE,
61909007,Bgy,Bago Grande,TRUE,
61909008,Bgy,Bahit,TRUE,
61909009,Bgy,Bantique,TRUE,
61909010,Bgy,Bato,TRUE,
61909011,Bgy,Binangig,TRUE,
61909012,Bgy,Binantuan,TRUE,
61909013,Bgy,Bonga,TRUE,
61909014,Bgy,Buntod,TRUE,
61909015,Bgy,Butacal,TRUE,
61909016,Bgy,Cabugao Este,TRUE,
61909017,Bgy,Cabugao Oeste,TRUE,
61909018,Bgy,Calapawan,TRUE,
61909019,Bgy,Calitan,TRUE,
61909020,Bgy,Candual,TRUE,
61909021,Bgy,Cogon,TRUE,
61909022,Bgy,Daga,TRUE,
61909023,Bgy,Ilamnay,TRUE,
61909024,Bgy,Jamul-awon,TRUE,
61909025,Bgy,Lanipga,TRUE,
61909026,Bgy,Lat-Asan,TRUE,
61909027,Bgy,Libon,TRUE,
61909028,Bgy,Linao,TRUE,
61909029,Bgy,Linateran,TRUE,
61909030,Bgy,Lomboy,TRUE,
61909031,Bgy,Lus-Onan,TRUE,
61909032,Bgy,Magubilan,TRUE,
61909033,Bgy,Navitas,TRUE,
61909034,Bgy,Pawa,TRUE,
61909035,Bgy,Pili,TRUE,
61909036,Bgy,Poblacion Ilawod,TRUE,
61909037,Bgy,Poblacion Ilaya,TRUE,
61909038,Bgy,Poblacion Tabuc,TRUE,
61909039,Bgy,Talasa,TRUE,
61909040,Bgy,Tanza Norte,TRUE,
61909041,Bgy,Tanza Sur,TRUE,
61909042,Bgy,Tico,TRUE,
61910000,Mun,PANITAN,TRUE,
61910001,Bgy,Agbabadiang,TRUE,
61910002,Bgy,Agkilo,TRUE,
61910003,Bgy,Agloway,TRUE,
61910004,Bgy,Ambilay,TRUE,
61910005,Bgy,Bahit,TRUE,
61910006,Bgy,Balatucan,TRUE,
61910007,Bgy,Banga-an,TRUE,
61910008,Bgy,Cabugao,TRUE,
61910009,Bgy,Cabangahan,TRUE,
61910010,Bgy,Cadio,TRUE,
61910011,Bgy,Cala-an,TRUE,
61910012,Bgy,Capagao,TRUE,
61910013,Bgy,Cogon,TRUE,
61910014,Bgy,Conciencia,TRUE,
61910015,Bgy,Ensenagan,TRUE,
61910016,Bgy,Intampilan,TRUE,
61910017,Bgy,Pasugue,TRUE,
61910018,Bgy,Poblacion Ilawod,TRUE,
61910019,Bgy,Poblacion Ilaya,TRUE,
61910020,Bgy,Quios,TRUE,
61910021,Bgy,Salocon,TRUE,
61910022,Bgy,Tabuc Norte,TRUE,
61910023,Bgy,Tabuc Sur,TRUE,
61910024,Bgy,Timpas,TRUE,
61910025,Bgy,Tincupon,TRUE,
61910026,Bgy,Tinigban,TRUE,
61911000,Mun,PILAR,TRUE,
61911001,Bgy,Balogo,TRUE,
61911002,Bgy,Binaobawan,TRUE,
61911003,Bgy,Blasco,TRUE,
61911004,Bgy,Casanayan,TRUE,
61911005,Bgy,Cayus,TRUE,
61911006,Bgy,Dayhagan,TRUE,
61911007,Bgy,Dulangan,TRUE,
61911010,Bgy,Monteflor,TRUE,
61911011,Bgy,Natividad,TRUE,
61911012,Bgy,Olalo,TRUE,
61911013,Bgy,Poblacion,TRUE,
61911014,Bgy,Rosario,TRUE,
61911015,Bgy,San Antonio,TRUE,
61911016,Bgy,San Blas,TRUE,
61911017,Bgy,San Esteban,TRUE,
61911018,Bgy,San Fernando,TRUE,
61911019,Bgy,San Nicolas,TRUE,
61911020,Bgy,San Pedro,TRUE,
61911021,Bgy,San Ramon,TRUE,
61911022,Bgy,San Silvestre,TRUE,
61911023,Bgy,Sinamongan,TRUE,
61911024,Bgy,Santa Fe,TRUE,
61911025,Bgy,Tabun-acan,TRUE,
61911026,Bgy,Yating,TRUE,
61912000,Mun,PONTEVEDRA,TRUE,
61912001,Bgy,Agbanog,TRUE,
61912002,Bgy,Agdalipe,TRUE,
61912003,Bgy,Ameligan,TRUE,
61912004,Bgy,Bailan,TRUE,
61912005,Bgy,Banate,TRUE,
61912006,Bgy,Bantigue,TRUE,
61912007,Bgy,Binuntucan,TRUE,
61912008,Bgy,Cabugao,TRUE,
61912009,Bgy,Gabuc (Caugiat),TRUE,
61912009,Bgy,Caugiat,TRUE,
61912009,Bgy,Gabuc,TRUE,
61912011,Bgy,Guba,TRUE,
61912012,Bgy,Hipona,TRUE,
61912013,Bgy,Intungcan,TRUE,
61912014,Bgy,Jolongajog,TRUE,
61912015,Bgy,Lantangan,TRUE,
61912016,Bgy,Linampongan,TRUE,
61912017,Bgy,Malag-it,TRUE,
61912018,Bgy,Manapao,TRUE,
61912019,Bgy,Ilawod (Pob.),FALSE,
61912019,Bgy,Ilawod,TRUE,
61912020,Bgy,Ilaya,TRUE,
61912020,Bgy,Ilaya (Pob.),FALSE,
61912021,Bgy,Rizal,TRUE,
61912022,Bgy,San Pedro,TRUE,
61912023,Bgy,Solo,TRUE,
61912024,Bgy,Sublangon,TRUE,
61912025,Bgy,Tabuc,TRUE,
61912026,Bgy,Tacas,TRUE,
61912027,Bgy,Yatingan,TRUE,
61913000,Mun,PRESIDENT ROXAS,TRUE,
61913001,Bgy,Aranguel,TRUE,
61913002,Bgy,Badiangon,TRUE,
61913003,Bgy,Bayuyan,TRUE,
61913004,Bgy,Cabugcabug,TRUE,
61913005,Bgy,Carmencita,TRUE,
61913006,Bgy,Cubay,TRUE,
61913007,Bgy,Culilang,TRUE,
61913008,Bgy,Goce,TRUE,
61913009,Bgy,Hanglid,TRUE,
61913010,Bgy,Ibaca,TRUE,
61913011,Bgy,Madulano,TRUE,
61913012,Bgy,Manoling,TRUE,
61913013,Bgy,Marita,TRUE,
61913014,Bgy,Pandan,TRUE,
61913015,Bgy,Pantalan Cabugcabug,TRUE,
61913016,Bgy,Pinamihagan,TRUE,
61913017,Bgy,Elizalde,TRUE,
61913017,Bgy,Poblacion (Elizalde),TRUE,
61913017,Bgy,Poblacion,TRUE,
61913018,Bgy,Pondol,TRUE,
61913019,Bgy,Quiajo,TRUE,
61913020,Bgy,Sangkal,TRUE,
61913021,Bgy,Santo Niño,TRUE,
61913022,Bgy,Vizcaya,TRUE,
61914000,City,ROXAS,TRUE,
61914001,Bgy,Adlawan,TRUE,
61914002,Bgy,Bago,TRUE,
61914003,Bgy,Balijuagan,TRUE,
61914004,Bgy,Banica,TRUE,
61914005,Bgy,Poblacion 1,FALSE,
61914005,Bgy,Barangay 1,FALSE,
61914005,Bgy,Poblacion I,TRUE,
61914005,Bgy,Barangay I,TRUE,
61914005,Bgy,Poblacion I (Barangay I),TRUE,
61914006,Bgy,Poblacion X,TRUE,
61914006,Bgy,Poblacion 10,FALSE,
61914006,Bgy,Barangay 10,FALSE,
61914006,Bgy,Poblacion X (Barangay X),TRUE,
61914006,Bgy,Barangay X,TRUE,
61914007,Bgy,Barangay XI,TRUE,
61914007,Bgy,Poblacion XI (Barangay XI),TRUE,
61914007,Bgy,Poblacion XI,TRUE,
61914007,Bgy,Barangay 11,FALSE,
61914007,Bgy,Poblacion 11,FALSE,
61914009,Bgy,Barangay 2,FALSE,
61914009,Bgy,Poblacion II,TRUE,
61914009,Bgy,Barangay II,TRUE,
61914009,Bgy,Poblacion II (Barangay II),TRUE,
61914009,Bgy,Poblacion 2,FALSE,
61914010,Bgy,Barangay 3,FALSE,
61914010,Bgy,Poblacion 3,FALSE,
61914010,Bgy,Poblacion III,TRUE,
61914010,Bgy,Barangay III,TRUE,
61914010,Bgy,Poblacion III (Barangay III),TRUE,
61914011,Bgy,Poblacion IV,TRUE,
61914011,Bgy,Poblacion IV (Barangay IV),TRUE,
61914011,Bgy,Barangay IV,TRUE,
61914011,Bgy,Poblacion 4,FALSE,
61914011,Bgy,Barangay 4,FALSE,
61914012,Bgy,Poblacion V (Barangay V),TRUE,
61914012,Bgy,Barangay V,TRUE,
61914012,Bgy,Poblacion V,TRUE,
61914012,Bgy,Barangay 5,FALSE,
61914012,Bgy,Poblacion 5,FALSE,
61914013,Bgy,Barangay 6,FALSE,
61914013,Bgy,Poblacion 6,FALSE,
61914013,Bgy,Barangay VI,TRUE,
61914013,Bgy,Poblacion VI,TRUE,
61914013,Bgy,Poblacion VI (Barangay VI),TRUE,
61914014,Bgy,Poblacion VII,TRUE,
61914014,Bgy,Barangay 7,FALSE,
61914014,Bgy,Barangay VII,TRUE,
61914014,Bgy,Poblacion 7,FALSE,
61914014,Bgy,Poblacion VII (Barangay VII),TRUE,
61914015,Bgy,Poblacion 8,FALSE,
61914015,Bgy,Poblacion VIII,TRUE,
61914015,Bgy,Poblacion VIII (Barangay VIII),TRUE,
61914015,Bgy,Barangay VIII,TRUE,
61914015,Bgy,Barangay 8,FALSE,
61914016,Bgy,Poblacion IX,TRUE,
61914016,Bgy,Barangay 9,FALSE,
61914016,Bgy,Poblacion 9,FALSE,
61914016,Bgy,Barangay IX,TRUE,
61914016,Bgy,Poblacion IX (Barangay IX),TRUE,
61914017,Bgy,Barra,TRUE,
61914018,Bgy,Bato,TRUE,
61914019,Bgy,Baybay,TRUE,
61914020,Bgy,Bolo,TRUE,
61914021,Bgy,Cabugao,TRUE,
61914022,Bgy,Cagay,TRUE,
61914023,Bgy,Cogon,TRUE,
61914024,Bgy,Culajao,TRUE,
61914025,Bgy,Culasi,TRUE,
61914026,Bgy,Dumolog,TRUE,
61914027,Bgy,Dayao,TRUE,
61914028,Bgy,Dinginan,TRUE,
61914029,Bgy,Gabu-an,TRUE,
61914030,Bgy,Inzo Arnaldo Village (Cadimahan),TRUE,
61914030,Bgy,Cadimahan,TRUE,
61914030,Bgy,Inzo Arnaldo Village,TRUE,
61914031,Bgy,Jumaguicjic,TRUE,
61914032,Bgy,Lanot,TRUE,
61914033,Bgy,Lawa-an,TRUE,
61914034,Bgy,Liong,TRUE,
61914035,Bgy,Libas,TRUE,
61914036,Bgy,Loctugan,TRUE,
61914037,Bgy,Lonoy,TRUE,
61914039,Bgy,Milibili,TRUE,
61914040,Bgy,Mongpong,TRUE,
61914041,Bgy,Olotayan,TRUE,
61914042,Bgy,Punta Cogon,TRUE,
61914043,Bgy,Punta Tabuc,TRUE,
61914044,Bgy,San Jose,TRUE,
61914045,Bgy,Sibaguan,TRUE,
61914046,Bgy,Talon,TRUE,
61914047,Bgy,Tanque,TRUE,
61914048,Bgy,Tanza,TRUE,
61914049,Bgy,Tiza,TRUE,
61915000,Mun,SAPI-AN,TRUE,
61915001,Bgy,Agsilab,TRUE,
61915002,Bgy,Agtatacay Norte,TRUE,
61915003,Bgy,Agtatacay Sur,TRUE,
61915004,Bgy,Bilao,TRUE,
61915005,Bgy,Damayan,TRUE,
61915006,Bgy,Dapdapan,TRUE,
61915007,Bgy,Lonoy,TRUE,
61915008,Bgy,Majanlud,TRUE,
61915009,Bgy,Maninang,TRUE,
61915010,Bgy,Poblacion,TRUE,
61916000,Mun,SIGMA,TRUE,
61916001,Bgy,Acbo,TRUE,
61916002,Bgy,Amaga,TRUE,
61916003,Bgy,Balucuan,TRUE,
61916004,Bgy,Bangonbangon,TRUE,
61916005,Bgy,Capuyhan,TRUE,
61916006,Bgy,Cogon,TRUE,
61916007,Bgy,Dayhagon,TRUE,
61916008,Bgy,Guintas,TRUE,
61916009,Bgy,Malapad Cogon,TRUE,
61916010,Bgy,Mangoso,TRUE,
61916011,Bgy,Mansacul,TRUE,
61916012,Bgy,Matangcong,TRUE,
61916013,Bgy,Matinabus,TRUE,
61916014,Bgy,Mianay,TRUE,
61916015,Bgy,Oyong,TRUE,
61916016,Bgy,Pagbunitan,TRUE,
61916017,Bgy,Parian,TRUE,
61916018,Bgy,Pinamalatican,TRUE,
61916019,Bgy,Poblacion Norte,TRUE,
61916020,Bgy,Poblacion Sur,TRUE,
61916021,Bgy,Tawog,TRUE,
61917000,Mun,TAPAZ,TRUE,
61917001,Bgy,Abangay,TRUE,
61917002,Bgy,Acuña,TRUE,
61917003,Bgy,Agcococ,TRUE,
61917004,Bgy,Aglinab,TRUE,
61917005,Bgy,Aglupacan,TRUE,
61917006,Bgy,Agpalali,TRUE,
61917007,Bgy,Apero,TRUE,
61917008,Bgy,Artuz,TRUE,
61917009,Bgy,Bag-Ong Barrio,TRUE,
61917010,Bgy,Bato-bato,TRUE,
61917011,Bgy,Buri,TRUE,
61917012,Bgy,Camburanan,TRUE,
61917013,Bgy,Candelaria,TRUE,
61917014,Bgy,Carida,TRUE,
61917015,Bgy,Cristina,TRUE,
61917016,Bgy,Da-an Banwa,TRUE,
61917017,Bgy,Da-an Norte,TRUE,
61917018,Bgy,Da-an Sur,TRUE,
61917019,Bgy,Garcia,TRUE,
61917020,Bgy,Gebio-an,TRUE,
61917021,Bgy,Hilwan,TRUE,
61917022,Bgy,Initan,TRUE,
61917023,Bgy,Katipunan,TRUE,
61917024,Bgy,Lagdungan,TRUE,
61917025,Bgy,Lahug,TRUE,
61917026,Bgy,Libertad,TRUE,
61917027,Bgy,Mabini,TRUE,
61917028,Bgy,Maliao,TRUE,
61917029,Bgy,Malitbog,TRUE,
61917030,Bgy,Minan,TRUE,
61917031,Bgy,Nayawan,TRUE,
61917032,Bgy,Poblacion,TRUE,
61917033,Bgy,Rizal Norte,TRUE,
61917034,Bgy,Rizal Sur,TRUE,
61917035,Bgy,Roosevelt,TRUE,
61917036,Bgy,Roxas,TRUE,
61917037,Bgy,Salong,TRUE,
61917038,Bgy,San Antonio,TRUE,
61917039,Bgy,San Francisco,TRUE,
61917041,Bgy,San Jose,TRUE,
61917042,Bgy,San Julian,TRUE,
61917043,Bgy,San Miguel Ilawod,TRUE,
61917044,Bgy,San Miguel Ilaya,TRUE,
61917045,Bgy,San Nicolas,TRUE,
61917046,Bgy,San Pedro,TRUE,
61917047,Bgy,San Roque,TRUE,
61917048,Bgy,San Vicente,TRUE,
61917049,Bgy,Santa Ana,TRUE,
61917050,Bgy,Santa Petronila,TRUE,
61917051,Bgy,Senonod,TRUE,
61917052,Bgy,Siya,TRUE,
61917053,Bgy,Switch,TRUE,
61917054,Bgy,Tabon,TRUE,
61917055,Bgy,Tacayan,TRUE,
61917056,Bgy,Taft,TRUE,
61917057,Bgy,Taganghin,TRUE,
61917058,Bgy,Taslan,TRUE,
61917059,Bgy,Wright,TRUE,
63000000,Prov,ILOILO,TRUE,
63001000,Mun,AJUY,TRUE,
63001001,Bgy,Adcadarao,TRUE,
63001002,Bgy,Agbobolo,TRUE,
63001003,Bgy,Badiangan,TRUE,
63001004,Bgy,Barrido,TRUE,
63001005,Bgy,Bato Biasong,TRUE,
63001006,Bgy,Bay-ang,TRUE,
63001007,Bgy,Bucana Bunglas,TRUE,
63001008,Bgy,Central,TRUE,
63001009,Bgy,Culasi,TRUE,
63001010,Bgy,Lanjagan,TRUE,
63001011,Bgy,Luca,TRUE,
63001012,Bgy,Malayu-an,TRUE,
63001013,Bgy,Mangorocoro,TRUE,
63001014,Bgy,Nasidman,TRUE,
63001015,Bgy,Pantalan Nabaye,TRUE,
63001016,Bgy,Pantalan Navarro,TRUE,
63001017,Bgy,Pedada,TRUE,
63001018,Bgy,Pili,TRUE,
63001019,Bgy,Pinantan Diel,TRUE,
63001020,Bgy,Pinantan Elizalde,TRUE,
63001021,Bgy,Pinay Espinosa,TRUE,
63001022,Bgy,Poblacion,TRUE,
63001023,Bgy,Progreso,TRUE,
63001024,Bgy,Puente Bunglas,TRUE,
63001025,Bgy,Punta Buri,TRUE,
63001026,Bgy,Rojas,TRUE,
63001027,Bgy,San Antonio,TRUE,
63001028,Bgy,Silagon,TRUE,
63001029,Bgy,Santo Rosario,TRUE,
63001030,Bgy,Tagubanhan,TRUE,
63001031,Bgy,Taguhangin,TRUE,
63001032,Bgy,Tanduyan,TRUE,
